clave_vuelo,aeropuerto,num_vuelo,iata_compania,aerolinea,destino_iata,destino_ciudad,salida_programada,salida_estimada,estado,estado_desc,terminal,puerta,mostrador,tipo_aeronave,detectado_en
AGP_6626_12/09/2026_19:25:00_LIS,AGP,6626,FR,Ryanair,LIS,LISBOA,2026-09-12 19:25:00,2026-09-12 19:25:00,SCH,SCH,PAX,D,363-370,738W,2026-09-12 02:45:56.952413
AGP_9034_12/09/2026_19:30:00_BRU,AGP,9034,HV,Transavia,BRU,BRUSELAS,2026-09-12 19:30:00,2026-09-12 19:30:00,SCH,SCH,PAX,D,322-326,738W,2026-09-12 02:45:56.952413
AGP_6618_12/09/2026_19:30:00_LGW,AGP,6618,VY,Vueling,LGW,LONDRES /GATWICK,2026-09-12 19:30:00,2026-09-12 19:30:00,SCH,SCH,PAX,C,307-309,A320,2026-09-12 02:45:56.952413
AGP_8046_12/09/2026_19:30:00_LGW,AGP,8046,BA,British Airways,LGW,LONDRES /GATWICK,2026-09-12 19:30:00,2026-09-12 19:30:00,SCH,SCH,PAX,C,307-309,A320,2026-09-12 02:45:56.952413
AGP_5948_12/09/2026_19:30:00_LGW,AGP,5948,IB,Iberia,LGW,LONDRES /GATWICK,2026-09-12 19:30:00,2026-09-12 19:30:00,SCH,SCH,PAX,C,307-309,A320,2026-09-12 02:45:56.952413
AGP_1729_12/09/2026_19:35:00_CDG,AGP,1729,AF,Air France,CDG,PARIS /CHARLES DE GAULLE,2026-09-12 19:35:00,2026-09-12 19:35:00,SCH,SCH,PAX,D,342-346,A319,2026-09-12 02:45:56.952413
AGP_5677_12/09/2026_19:35:00_PMI,AGP,5677,FR,Ryanair,PMI,PALMA DE MALLORCA,2026-09-12 19:35:00,2026-09-12 19:35:00,SCH,SCH,PAX,D,363-370,B38M,2026-09-12 02:45:56.952413
AGP_5022_12/09/2026_19:40:00_RTM,AGP,5022,HV,Transavia,RTM,ROTTERDAM,2026-09-12 19:40:00,2026-09-12 19:40:00,SCH,SCH,PAX,D,322-326,738W,2026-09-12 02:45:56.952413
AGP_454_12/09/2026_19:40:00_VIE,AGP,454,OS,Austrian Airlines,VIE,VIENA,2026-09-12 19:40:00,2026-09-12 19:40:00,SCH,SCH,PAX,D,358-360,A320,2026-09-12 02:45:56.952413
AGP_8537_12/09/2026_19:40:00_BER,AGP,8537,EW,Eurowings,BER,BERLIN BRANDENBURG,2026-09-12 19:40:00,2026-09-12 19:40:00,SCH,SCH,PAX,D,378-381,A321,2026-09-12 02:45:56.952413
BCN_5229_12/09/2026_07:25:00_XRY,BCN,5229,LL,Level,XRY,JEREZ DE LA FRONTERA,2026-09-12 07:25:00,2026-09-12 07:25:00,INI,INI,T1,,null-null,A32B,2026-09-12 02:45:57.058553
BCN_5408_12/09/2026_07:25:00_XRY,BCN,5408,IB,Iberia,XRY,JEREZ DE LA FRONTERA,2026-09-12 07:25:00,2026-09-12 07:25:00,INI,INI,T1,,null-null,A32B,2026-09-12 02:45:57.058553
BCN_2284_12/09/2026_07:25:00_XRY,BCN,2284,VY,Vueling,XRY,JEREZ DE LA FRONTERA,2026-09-12 07:25:00,2026-09-12 07:25:00,INI,INI,T1,,null-null,A32B,2026-09-12 02:45:57.058553
BCN_3632_12/09/2026_07:25:00_XRY,BCN,3632,QR,Qatar Airways,XRY,JEREZ DE LA FRONTERA,2026-09-12 07:25:00,2026-09-12 07:25:00,INI,INI,T1,,null-null,A32B,2026-09-12 02:45:57.058553
BCN_3715_12/09/2026_07:25:00_CDG,BCN,3715,QR,Qatar Airways,CDG,PARIS /CHARLES DE GAULLE,2026-09-12 07:25:00,2026-09-12 07:25:00,INI,INI,T1,,null-null,A32A,2026-09-12 02:45:57.058553
BCN_5224_12/09/2026_07:25:00_CDG,BCN,5224,IB,Iberia,CDG,PARIS /CHARLES DE GAULLE,2026-09-12 07:25:00,2026-09-12 07:25:00,INI,INI,T1,,null-null,A32A,2026-09-12 02:45:57.058553
BCN_8242_12/09/2026_07:25:00_CDG,BCN,8242,VY,Vueling,CDG,PARIS /CHARLES DE GAULLE,2026-09-12 07:25:00,2026-09-12 07:25:00,INI,INI,T1,,null-null,A32A,2026-09-12 02:45:57.058553
BCN_5647_12/09/2026_07:25:00_CDG,BCN,5647,LL,Level,CDG,PARIS /CHARLES DE GAULLE,2026-09-12 07:25:00,2026-09-12 07:25:00,INI,INI,T1,,null-null,A32A,2026-09-12 02:45:57.058553
BCN_5554_12/09/2026_07:30:00_LHR,BCN,5554,LL,Level,LHR,LONDRES / HEATHROW,2026-09-12 07:30:00,2026-09-12 07:30:00,INI,INI,T1,,null-null,A32A,2026-09-12 02:45:57.058553
BCN_5241_12/09/2026_07:30:00_RJL,BCN,5241,LL,Level,RJL,LOGROÑO - AGONCILLO,2026-09-12 07:30:00,2026-09-12 07:30:00,INI,INI,T1,,null-null,A320,2026-09-12 02:45:57.058553
BCN_5265_12/09/2026_07:30:00_RJL,BCN,5265,IB,Iberia,RJL,LOGROÑO - AGONCILLO,2026-09-12 07:30:00,2026-09-12 07:30:00,INI,INI,T1,,null-null,A320,2026-09-12 02:45:57.058553
BCN_2024_12/09/2026_07:30:00_RJL,BCN,2024,VY,Vueling,RJL,LOGROÑO - AGONCILLO,2026-09-12 07:30:00,2026-09-12 07:30:00,INI,INI,T1,,null-null,A320,2026-09-12 02:45:57.058553
BCN_5536_12/09/2026_07:30:00_MXP,BCN,5536,IB,Iberia,MXP,MILAN /MALPENSA,2026-09-12 07:30:00,2026-09-12 07:30:00,INI,INI,T1,,null-null,A21N,2026-09-12 02:45:57.058553
BCN_3789_12/09/2026_07:30:00_MXP,BCN,3789,QR,Qatar Airways,MXP,MILAN /MALPENSA,2026-09-12 07:30:00,2026-09-12 07:30:00,INI,INI,T1,,null-null,A21N,2026-09-12 02:45:57.058553
BCN_5496_12/09/2026_07:30:00_MXP,BCN,5496,LL,Level,MXP,MILAN /MALPENSA,2026-09-12 07:30:00,2026-09-12 07:30:00,INI,INI,T1,,null-null,A21N,2026-09-12 02:45:57.058553
BCN_6330_12/09/2026_07:30:00_MXP,BCN,6330,VY,Vueling,MXP,MILAN /MALPENSA,2026-09-12 07:30:00,2026-09-12 07:30:00,INI,INI,T1,,null-null,A21N,2026-09-12 02:45:57.058553
BCN_5168_12/09/2026_07:30:00_LHR,BCN,5168,IB,Iberia,LHR,LONDRES / HEATHROW,2026-09-12 07:30:00,2026-09-12 07:30:00,INI,INI,T1,,null-null,A32A,2026-09-12 02:45:57.058553
BCN_8094_12/09/2026_07:30:00_LHR,BCN,8094,BA,British Airways,LHR,LONDRES / HEATHROW,2026-09-12 07:30:00,2026-09-12 07:30:00,INI,INI,T1,,null-null,A32A,2026-09-12 02:45:57.058553
BCN_6650_12/09/2026_07:30:00_LHR,BCN,6650,VY,Vueling,LHR,LONDRES / HEATHROW,2026-09-12 07:30:00,2026-09-12 07:30:00,INI,INI,T1,,null-null,A32A,2026-09-12 02:45:57.058553
BCN_6200_12/09/2026_07:30:00_GVA,BCN,6200,VY,Vueling,GVA,GINEBRA,2026-09-12 07:30:00,2026-09-12 07:30:00,INI,INI,T1,,null-null,A32A,2026-09-12 02:45:57.058553
BCN_5526_12/09/2026_07:30:00_GVA,BCN,5526,IB,Iberia,GVA,GINEBRA,2026-09-12 07:30:00,2026-09-12 07:30:00,INI,INI,T1,,null-null,A32A,2026-09-12 02:45:57.058553
BCN_8980_12/09/2026_07:30:00_BRU,BCN,8980,VY,Vueling,BRU,BRUSELAS,2026-09-12 07:30:00,2026-09-12 07:30:00,INI,INI,T1,,null-null,A21N,2026-09-12 02:45:57.058553
BCN_5286_12/09/2026_07:30:00_BRU,BCN,5286,IB,Iberia,BRU,BRUSELAS,2026-09-12 07:30:00,2026-09-12 07:30:00,INI,INI,T1,,null-null,A21N,2026-09-12 02:45:57.058553
BCN_5521_12/09/2026_07:30:00_GVA,BCN,5521,QR,Qatar Airways,GVA,GINEBRA,2026-09-12 07:30:00,2026-09-12 07:30:00,INI,INI,T1,,null-null,A32A,2026-09-12 02:45:57.058553
BCN_5523_12/09/2026_07:30:00_BRU,BCN,5523,QR,Qatar Airways,BRU,BRUSELAS,2026-09-12 07:30:00,2026-09-12 07:30:00,INI,INI,T1,,null-null,A21N,2026-09-12 02:45:57.058553
BCN_6164_12/09/2026_07:30:00_CAG,BCN,6164,VY,Vueling,CAG,CAGLIARI,2026-09-12 07:30:00,2026-09-12 07:30:00,INI,INI,T1,,null-null,A32B,2026-09-12 02:45:57.058553
BCN_5733_12/09/2026_07:30:00_BRU,BCN,5733,LL,Level,BRU,BRUSELAS,2026-09-12 07:30:00,2026-09-12 07:30:00,INI,INI,T1,,null-null,A21N,2026-09-12 02:45:57.058553
BCN_5474_12/09/2026_07:30:00_CAG,BCN,5474,LL,Level,CAG,CAGLIARI,2026-09-12 07:30:00,2026-09-12 07:30:00,INI,INI,T1,,null-null,A32B,2026-09-12 02:45:57.058553
BCN_5480_12/09/2026_07:30:00_GVA,BCN,5480,LL,Level,GVA,GINEBRA,2026-09-12 07:30:00,2026-09-12 07:30:00,INI,INI,T1,,null-null,A32A,2026-09-12 02:45:57.058553
BCN_5520_12/09/2026_07:30:00_CAG,BCN,5520,IB,Iberia,CAG,CAGLIARI,2026-09-12 07:30:00,2026-09-12 07:30:00,INI,INI,T1,,null-null,A32B,2026-09-12 02:45:57.058553
BCN_3553_12/09/2026_07:30:00_CAG,BCN,3553,QR,Qatar Airways,CAG,CAGLIARI,2026-09-12 07:30:00,2026-09-12 07:30:00,INI,INI,T1,,null-null,A32B,2026-09-12 02:45:57.058553
BCN_6965_12/09/2026_07:40:00_LHR,BCN,6965,VY,Vueling,LHR,LONDRES / HEATHROW,2026-09-12 07:40:00,2026-09-12 07:40:00,INI,INI,T1,,null-null,A320,2026-09-12 02:45:57.058553
BCN_5703_12/09/2026_07:40:00_OSL,BCN,5703,LL,Level,OSL,OSLO / GARDERMOEN,2026-09-12 07:40:00,2026-09-12 07:40:00,INI,INI,T1,,null-null,A20N,2026-09-12 02:45:57.058553
BCN_5648_12/09/2026_07:40:00_OSL,BCN,5648,IB,Iberia,OSL,OSLO / GARDERMOEN,2026-09-12 07:40:00,2026-09-12 07:40:00,INI,INI,T1,,null-null,A20N,2026-09-12 02:45:57.058553
BCN_8538_12/09/2026_07:40:00_OSL,BCN,8538,VY,Vueling,OSL,OSLO / GARDERMOEN,2026-09-12 07:40:00,2026-09-12 07:40:00,INI,INI,T1,,null-null,A20N,2026-09-12 02:45:57.058553
BCN_6823_12/09/2026_07:40:00_LHR,BCN,6823,AA,American Airlines,LHR,LONDRES / HEATHROW,2026-09-12 07:40:00,2026-09-12 07:40:00,INI,INI,T1,,null-null,A320,2026-09-12 02:45:57.058553
BCN_3668_12/09/2026_07:40:00_LHR,BCN,3668,IB,Iberia,LHR,LONDRES / HEATHROW,2026-09-12 07:40:00,2026-09-12 07:40:00,INI,INI,T1,,null-null,A320,2026-09-12 02:45:57.058553
BCN_487_12/09/2026_07:40:00_LHR,BCN,487,BA,British Airways,LHR,LONDRES / HEATHROW,2026-09-12 07:40:00,2026-09-12 07:40:00,INI,INI,T1,,null-null,A320,2026-09-12 02:45:57.058553
BCN_7105_12/09/2026_07:40:00_GVA,BCN,7105,EC,easyJet,GVA,GINEBRA,2026-09-12 07:40:00,2026-09-12 07:40:00,INI,INI,T2,,null-null,A319,2026-09-12 02:45:57.058553
BCN_1870_12/09/2026_07:40:00_CPH,BCN,1870,VY,Vueling,CPH,COPENHAGUE,2026-09-12 07:40:00,2026-09-12 07:40:00,INI,INI,T1,,null-null,A32A,2026-09-12 02:45:57.058553
BCN_5535_12/09/2026_07:40:00_CPH,BCN,5535,QR,Qatar Airways,CPH,COPENHAGUE,2026-09-12 07:40:00,2026-09-12 07:40:00,INI,INI,T1,,null-null,A32A,2026-09-12 02:45:57.058553
BCN_1852_12/09/2026_07:40:00_IST,BCN,1852,TK,Turkish Airlines,IST,ESTAMBUL,2026-09-12 07:40:00,2026-09-12 07:40:00,INI,INI,T1,,null-null,A21N,2026-09-12 02:45:57.058553
BCN_5388_12/09/2026_07:40:00_CPH,BCN,5388,IB,Iberia,CPH,COPENHAGUE,2026-09-12 07:40:00,2026-09-12 07:40:00,INI,INI,T1,,null-null,A32A,2026-09-12 02:45:57.058553
BCN_5161_12/09/2026_07:40:00_CPH,BCN,5161,LL,Level,CPH,COPENHAGUE,2026-09-12 07:40:00,2026-09-12 07:40:00,INI,INI,T1,,null-null,A32A,2026-09-12 02:45:57.058553
VLC_1530_12/09/2026_06:30:00_AMS,VLC,1530,KL,KLM,AMS,AMSTERDAM /SCHIPHOL,2026-09-12 06:30:00,2026-09-12 06:30:00,INI,INI,1,6,43-46,E295,2026-09-12 02:45:57.341348
VLC_5275_12/09/2026_16:35:00_CAG,VLC,5275,FR,Ryanair,CAG,CAGLIARI,2026-09-12 16:35:00,2026-09-12 16:35:00,SCH,SCH,1,,29-34,738W,2026-09-12 02:45:57.341348
SVQ_6445_12/09/2026_07:25:00_CRL,SVQ,6445,FR,Ryanair,CRL,BRUSELAS /CHARLEROI,2026-09-12 07:25:00,2026-09-12 07:25:00,INI,INI,1,A,M06-M10,738W,2026-09-12 02:45:57.385454
SVQ_2511_12/09/2026_07:35:00_BIO,SVQ,2511,VY,Vueling,BIO,BILBAO,2026-09-12 07:35:00,2026-09-12 07:35:00,INI,INI,1,B,M31-M35,A32A,2026-09-12 02:45:57.385454
SVQ_5878_12/09/2026_07:35:00_BIO,SVQ,5878,IB,Iberia,BIO,BILBAO,2026-09-12 07:35:00,2026-09-12 07:35:00,INI,INI,1,B,M31-M35,A32A,2026-09-12 02:45:57.385454
SVQ_5394_12/09/2026_07:40:00_FUE,SVQ,5394,FR,Ryanair,FUE,FUERTEVENTURA,2026-09-12 07:40:00,2026-09-12 07:40:00,INI,INI,1,A,M06-M10,738W,2026-09-12 02:45:57.385454
PMI_028_12/09/2026_06:00:00_STN,PMI,028,FR,Ryanair,STN,LONDRES /STANSTED,2026-09-12 06:00:00,2026-09-12 06:00:00,INI,INI,N,A21,203-218,738W,2026-09-12 02:45:57.452739
PMI_7880_12/09/2026_07:30:00_IBZ,PMI,7880,WT,Swiftair,IBZ,IBIZA,2026-09-12 07:30:00,2026-09-12 07:30:00,INI,INI,N,B,438-438,AT75,2026-09-12 02:45:57.452739
PMI_2057_12/09/2026_07:30:00_IBZ,PMI,2057,UX,Air Europa,IBZ,IBIZA,2026-09-12 07:30:00,2026-09-12 07:30:00,INI,INI,N,B,438-438,AT75,2026-09-12 02:45:57.452739
PMI_6826_12/09/2026_07:35:00_FKB,PMI,6826,EW,Eurowings,FKB,BADEN BADEN-KARLSRUHE (FKB),2026-09-12 07:35:00,2026-09-12 07:35:00,INI,INI,N,C,736-738,A320,2026-09-12 02:45:57.452739
PMI_1343_12/09/2026_07:40:00_BCN,PMI,1343,FR,Ryanair,BCN,BARCELONA-EL PRAT JOSEP TARRADELLAS,2026-09-12 07:40:00,2026-09-12 07:40:00,INI,INI,N,C,203-218,738W,2026-09-12 02:45:57.452739
PMI_6230_14/09/2026_02:40:00_WAW,PMI,6230,LO,LOT-Polskie Linie Lotnicze,WAW,VARSOVIA,2026-09-14 02:40:00,2026-09-14 02:40:00,,,null,,-,7M8,2026-09-12 02:45:57.452739
TFN_7387_12/09/2026_16:40:00_FUE,TFN,7387,IB,Iberia,FUE,FUERTEVENTURA,2026-09-12 16:40:00,2026-09-12 16:40:00,SCH,SCH,1,A,14-19,AT76,2026-09-12 02:45:57.588715
TFN_978_12/09/2026_16:40:00_FUE,TFN,978,RSC,Canair,FUE,FUERTEVENTURA,2026-09-12 16:40:00,2026-09-12 16:40:00,SCH,SCH,1,A,14-19,AT76,2026-09-12 02:45:57.588715
TFN_462_12/09/2026_16:50:00_ACE,TFN,462,NAY,Naysa,ACE,LANZAROTE CÉSAR MANRIQUE,2026-09-12 16:50:00,2026-09-12 16:50:00,SCH,SCH,1,A,14-19,AT76,2026-09-12 02:45:57.588715
TFN_7383_12/09/2026_16:50:00_ACE,TFN,7383,IB,Iberia,ACE,LANZAROTE CÉSAR MANRIQUE,2026-09-12 16:50:00,2026-09-12 16:50:00,SCH,SCH,1,A,14-19,AT76,2026-09-12 02:45:57.588715
TFN_756_12/09/2026_17:00:00_QGZ,TFN,756,RSC,Canair,QGZ,LA GOMERA,2026-09-12 17:00:00,2026-09-12 17:00:00,SCH,SCH,1,A,14-19,AT76,2026-09-12 02:45:57.588715
TFN_7422_12/09/2026_17:00:00_QGZ,TFN,7422,IB,Iberia,QGZ,LA GOMERA,2026-09-12 17:00:00,2026-09-12 17:00:00,SCH,SCH,1,A,14-19,AT76,2026-09-12 02:45:57.588715
TFN_666_12/09/2026_17:00:00_SPC,TFN,666,NAY,Naysa,SPC,LA PALMA,2026-09-12 17:00:00,2026-09-12 17:00:00,SCH,SCH,1,A,14-19,AT76,2026-09-12 02:45:57.588715
TFS_1556_12/09/2026_02:45:00_MAD,TFS,1556,I2,Iberia Express,MAD,MADRID-BARAJAS ADOLFO SUÁREZ,2026-09-12 02:45:00,2026-09-12 04:13:00,RET,Retrasado,A,B23,17-17,A320,2026-09-12 02:45:57.643772
TFS_6037_12/09/2026_02:45:00_MAD,TFS,6037,AV,Avianca,MAD,MADRID-BARAJAS ADOLFO SUÁREZ,2026-09-12 02:45:00,2026-09-12 04:13:00,RET,Retrasado,A,B23,17-17,A320,2026-09-12 02:45:57.643772
TFS_7228_12/09/2026_02:45:00_MAD,TFS,7228,BA,British Airways,MAD,MADRID-BARAJAS ADOLFO SUÁREZ,2026-09-12 02:45:00,2026-09-12 04:13:00,RET,Retrasado,A,B23,17-17,A320,2026-09-12 02:45:57.643772
TFS_1768_12/09/2026_02:45:00_MAD,TFS,1768,CX,Cathay Pacific,MAD,MADRID-BARAJAS ADOLFO SUÁREZ,2026-09-12 02:45:00,2026-09-12 04:13:00,RET,Retrasado,A,B23,17-17,A320,2026-09-12 02:45:57.643772
TFS_5164_12/09/2026_02:45:00_MAD,TFS,5164,VY,Vueling,MAD,MADRID-BARAJAS ADOLFO SUÁREZ,2026-09-12 02:45:00,2026-09-12 04:13:00,RET,Retrasado,A,B23,17-17,A320,2026-09-12 02:45:57.643772
TFS_1414_12/09/2026_02:45:00_MAD,TFS,1414,FB,Bulgaria Airlines,MAD,MADRID-BARAJAS ADOLFO SUÁREZ,2026-09-12 02:45:00,2026-09-12 04:13:00,RET,Retrasado,A,B23,17-17,A320,2026-09-12 02:45:57.643772
TFS_7931_12/09/2026_02:45:00_MAD,TFS,7931,PC,Pegasus Airlines,MAD,MADRID-BARAJAS ADOLFO SUÁREZ,2026-09-12 02:45:00,2026-09-12 04:13:00,RET,Retrasado,A,B23,17-17,A320,2026-09-12 02:45:57.643772
TFS_5351_12/09/2026_02:45:00_MAD,TFS,5351,AT,Royal Air Maroc,MAD,MADRID-BARAJAS ADOLFO SUÁREZ,2026-09-12 02:45:00,2026-09-12 04:13:00,RET,Retrasado,A,B23,17-17,A320,2026-09-12 02:45:57.643772
TFS_8802_12/09/2026_02:45:00_MAD,TFS,8802,AA,American Airlines,MAD,MADRID-BARAJAS ADOLFO SUÁREZ,2026-09-12 02:45:00,2026-09-12 04:13:00,RET,Retrasado,A,B23,17-17,A320,2026-09-12 02:45:57.643772
TFS_9577_12/09/2026_07:45:00_EIN,TFS,9577,FR,Ryanair,EIN,EINDHOVEN,2026-09-12 07:45:00,2026-09-12 07:45:00,INI,INI,C,B,202-208,B38M,2026-09-12 02:45:57.643772
TFS_7563_12/09/2026_15:25:00_NRN,TFS,7563,FR,Ryanair,NRN,DUSSELDORF /WEEZE,2026-09-12 15:25:00,2026-09-12 15:25:00,SCH,SCH,C,B,202-208,B38M,2026-09-12 02:45:57.643772
TFS_6943_12/09/2026_15:30:00_FRA,TFS,6943,EY,Etihad Airways,FRA,FRANKFURT,2026-09-12 15:30:00,2026-09-12 15:30:00,SCH,SCH,A,B,15-16,A32B,2026-09-12 02:45:57.643772
TFS_8976_12/09/2026_15:30:00_FRA,TFS,8976,,,FRA,FRANKFURT,2026-09-12 15:30:00,2026-09-12 15:30:00,SCH,SCH,A,B,15-16,A32B,2026-09-12 02:45:57.643772
TFS_1479_12/09/2026_15:30:00_FRA,TFS,1479,DE,Condor,FRA,FRANKFURT,2026-09-12 15:30:00,2026-09-12 15:30:00,SCH,SCH,A,B,15-16,A32B,2026-09-12 02:45:57.643772
TFS_564_12/09/2026_15:40:00_CRL,TFS,564,FR,Ryanair,CRL,BRUSELAS /CHARLEROI,2026-09-12 15:40:00,2026-09-12 15:40:00,SCH,SCH,C,B,202-208,B38M,2026-09-12 02:45:57.643772
TFS_1414_14/09/2026_02:45:00_MAD,TFS,1414,FB,Bulgaria Airlines,MAD,MADRID-BARAJAS ADOLFO SUÁREZ,2026-09-14 02:45:00,2026-09-14 02:45:00,,,null,,-,320,2026-09-12 02:45:57.643772
TFS_1768_14/09/2026_02:45:00_MAD,TFS,1768,CX,Cathay Pacific,MAD,MADRID-BARAJAS ADOLFO SUÁREZ,2026-09-14 02:45:00,2026-09-14 02:45:00,,,null,,-,320,2026-09-12 02:45:57.643772
TFS_5164_14/09/2026_02:45:00_MAD,TFS,5164,VY,Vueling,MAD,MADRID-BARAJAS ADOLFO SUÁREZ,2026-09-14 02:45:00,2026-09-14 02:45:00,,,null,,-,320,2026-09-12 02:45:57.643772
TFS_6037_14/09/2026_02:45:00_MAD,TFS,6037,AV,Avianca,MAD,MADRID-BARAJAS ADOLFO SUÁREZ,2026-09-14 02:45:00,2026-09-14 02:45:00,,,null,,-,320,2026-09-12 02:45:57.643772
TFS_5351_14/09/2026_02:45:00_MAD,TFS,5351,AT,Royal Air Maroc,MAD,MADRID-BARAJAS ADOLFO SUÁREZ,2026-09-14 02:45:00,2026-09-14 02:45:00,,,null,,-,320,2026-09-12 02:45:57.643772
TFS_1556_14/09/2026_02:45:00_MAD,TFS,1556,IB,Iberia,MAD,MADRID-BARAJAS ADOLFO SUÁREZ,2026-09-14 02:45:00,2026-09-14 02:45:00,,,null,,-,320,2026-09-12 02:45:57.643772
TFS_7931_14/09/2026_02:45:00_MAD,TFS,7931,PC,Pegasus Airlines,MAD,MADRID-BARAJAS ADOLFO SUÁREZ,2026-09-14 02:45:00,2026-09-14 02:45:00,,,null,,-,320,2026-09-12 02:45:57.643772
TFS_8802_14/09/2026_02:45:00_MAD,TFS,8802,AA,American Airlines,MAD,MADRID-BARAJAS ADOLFO SUÁREZ,2026-09-14 02:45:00,2026-09-14 02:45:00,,,null,,-,320,2026-09-12 02:45:57.643772
TFS_7228_14/09/2026_02:45:00_MAD,TFS,7228,BA,British Airways,MAD,MADRID-BARAJAS ADOLFO SUÁREZ,2026-09-14 02:45:00,2026-09-14 02:45:00,,,null,,-,320,2026-09-12 02:45:57.643772
LPA_1630_12/09/2026_06:30:00_MAD,LPA,1630,I2,Iberia Express,MAD,MADRID-BARAJAS ADOLFO SUÁREZ,2026-09-12 06:30:00,2026-09-12 06:30:00,INI,INI,1,B,124-126,A21N,2026-09-12 02:45:57.681630
LPA_105_12/09/2026_06:30:00_TFN,LPA,105,NAY,Naysa,TFN,TENERIFE NORTE-C. LA LAGUNA,2026-09-12 06:30:00,2026-09-12 06:30:00,INI,INI,1,A,101-104,AT76,2026-09-12 02:45:57.681630
LPA_1424_12/09/2026_06:30:00_MAD,LPA,1424,FB,Bulgaria Airlines,MAD,MADRID-BARAJAS ADOLFO SUÁREZ,2026-09-12 06:30:00,2026-09-12 06:30:00,INI,INI,1,B,124-126,A21N,2026-09-12 02:45:57.681630
LPA_7830_12/09/2026_06:30:00_MAD,LPA,7830,PC,Pegasus Airlines,MAD,MADRID-BARAJAS ADOLFO SUÁREZ,2026-09-12 06:30:00,2026-09-12 06:30:00,INI,INI,1,B,124-126,A21N,2026-09-12 02:45:57.681630
LPA_6865_12/09/2026_06:30:00_MAD,LPA,6865,QR,Qatar Airways,MAD,MADRID-BARAJAS ADOLFO SUÁREZ,2026-09-12 06:30:00,2026-09-12 06:30:00,INI,INI,1,B,124-126,A21N,2026-09-12 02:45:57.681630
LPA_6988_12/09/2026_06:30:00_MAD,LPA,6988,,,MAD,MADRID-BARAJAS ADOLFO SUÁREZ,2026-09-12 06:30:00,2026-09-12 06:30:00,INI,INI,1,B,124-126,A21N,2026-09-12 02:45:57.681630
LPA_2591_12/09/2026_06:30:00_MAD,LPA,2591,AV,Avianca,MAD,MADRID-BARAJAS ADOLFO SUÁREZ,2026-09-12 06:30:00,2026-09-12 06:30:00,INI,INI,1,B,124-126,A21N,2026-09-12 02:45:57.681630
LPA_8764_12/09/2026_06:30:00_MAD,LPA,8764,AA,American Airlines,MAD,MADRID-BARAJAS ADOLFO SUÁREZ,2026-09-12 06:30:00,2026-09-12 06:30:00,INI,INI,1,B,124-126,A21N,2026-09-12 02:45:57.681630
LPA_7108_12/09/2026_06:30:00_MAD,LPA,7108,BA,British Airways,MAD,MADRID-BARAJAS ADOLFO SUÁREZ,2026-09-12 06:30:00,2026-09-12 06:30:00,INI,INI,1,B,124-126,A21N,2026-09-12 02:45:57.681630
LPA_5290_12/09/2026_06:30:00_MAD,LPA,5290,VY,Vueling,MAD,MADRID-BARAJAS ADOLFO SUÁREZ,2026-09-12 06:30:00,2026-09-12 06:30:00,INI,INI,1,B,124-126,A21N,2026-09-12 02:45:57.681630
LPA_3001_12/09/2026_06:35:00_BCN,LPA,3001,VY,Vueling,BCN,BARCELONA-EL PRAT JOSEP TARRADELLAS,2026-09-12 06:35:00,2026-09-12 06:35:00,INI,INI,1,C,119-120,A32A,2026-09-12 02:45:57.681630
LPA_3696_12/09/2026_06:35:00_BCN,LPA,3696,QR,Qatar Airways,BCN,BARCELONA-EL PRAT JOSEP TARRADELLAS,2026-09-12 06:35:00,2026-09-12 06:35:00,INI,INI,1,C,119-120,A32A,2026-09-12 02:45:57.681630
LPA_5073_12/09/2026_06:35:00_BCN,LPA,5073,IB,Iberia,BCN,BARCELONA-EL PRAT JOSEP TARRADELLAS,2026-09-12 06:35:00,2026-09-12 06:35:00,INI,INI,1,C,119-120,A32A,2026-09-12 02:45:57.681630
LPA_5871_12/09/2026_06:35:00_BCN,LPA,5871,LA,LATAM Airlines,BCN,BARCELONA-EL PRAT JOSEP TARRADELLAS,2026-09-12 06:35:00,2026-09-12 06:35:00,INI,INI,1,C,119-120,A32A,2026-09-12 02:45:57.681630
LPA_5280_12/09/2026_06:35:00_BCN,LPA,5280,LL,Level,BCN,BARCELONA-EL PRAT JOSEP TARRADELLAS,2026-09-12 06:35:00,2026-09-12 06:35:00,INI,INI,1,C,119-120,A32A,2026-09-12 02:45:57.681630
LPA_3139_12/09/2026_06:40:00_ORY,LPA,3139,VY,Vueling,ORY,PARIS /ORLY,2026-09-12 06:40:00,2026-09-12 06:40:00,INI,INI,1,C,119-121,A20N,2026-09-12 02:45:57.681630
LPA_5592_12/09/2026_06:40:00_ORY,LPA,5592,IB,Iberia,ORY,PARIS /ORLY,2026-09-12 06:40:00,2026-09-12 06:40:00,INI,INI,1,C,119-121,A20N,2026-09-12 02:45:57.681630
LPA_2838_12/09/2026_15:35:00_CPH,LPA,2838,SK,SAS Scandinavian Airlines,CPH,COPENHAGUE,2026-09-12 15:35:00,2026-09-12 15:35:00,SCH,SCH,1,C,308-309,A20N,2026-09-12 02:45:57.681630
LPA_5112_12/09/2026_15:40:00_BER,LPA,5112,EC,easyJet,BER,BERLIN BRANDENBURG,2026-09-12 15:40:00,2026-09-12 15:40:00,SCH,SCH,1,C,221-222,A320,2026-09-12 02:45:57.681630
